Template_ID;Template;Grade;Title;Source
74;<pers_pron_nom> zeichnete sich in <poss_gen_w_pl_dat_w> Arbeit durch <poss_nom_m_n_acc_n> hohes persönliches Engagement aus, das es <pers_pron_dat> ermöglichte, <poss_nom_w_pl_acc_w_pl> angestrebten Ziele jederzeit sicher zu erreichen.;Good;no;978-3-448-10119-5
74;<title> <name> zeichnete sich in <poss_gen_w_pl_dat_w> Arbeit durch <poss_nom_m_n_acc_n> hohes persönliches Engagement aus, das es <pers_pron_dat> ermöglichte, <poss_nom_w_pl_acc_w_pl> angestrebten Ziele jederzeit sicher zu erreichen.;Good;yes;978-3-448-10119-5
75;<pers_pron_nom> war Neuem gegenüber immer aufgeschlossen und überzeugte durch innovative Ideen, die <pers_pron_nom> erfolgreich umsetzte.;Good;no;978-3-448-10119-5
75;<title> <name> war Neuem gegenüber immer aufgeschlossen und überzeugte durch innovative Ideen, die <pers_pron_nom> erfolgreich umsetzte.;Good;yes;978-3-448-10119-5
76;Besonders hervorzuheben sind <poss_nom_m_n_acc_n> ausgeprägtes analytisches Denkvermögen und <poss_nom_m_n_acc_n> logisches und folgerichtiges Denken, die <pers_pron_nom> für die von <pers_pron_dat> zu lösenden Aufgaben jederzeit so abrief, dass die Ergebnisse immer in unserem Sinne waren.;Good;no;978-3-448-10119-5
76;Besonders hervorzuheben sind <title_dat_acc> <name_s> ausgeprägtes analytisches Denkvermögen und <poss_nom_m_n_acc_n> logisches und folgerichtiges Denken, die <pers_pron_nom> für die von <pers_pron_dat> zu lösenden Aufgaben jederzeit so abrief, dass die Ergebnisse immer in unserem Sinne waren.;Good;yes;978-3-448-10119-5
77;<poss_dat_m_n> Aufgaben zeigte <pers_pron_nom> sich auch aufgrund <poss_gen_w_pl_dat_w> hohen Belastbarkeit immer gewachsen.;Good;no;978-3-448-10119-5
77;<poss_dat_m_n> Aufgaben zeigte sich <title> <name> auch aufgrund <poss_gen_w_pl_dat_w> hohen Belastbarkeit immer gewachsen.;Good;yes;978-3-448-10119-5
78;Dabei kamen <pers_pron_dat> ein gutes Qualitätsbewusstsein sowie <poss_nom_m_n_acc_n> ausgeprägtes Verantwortungsbewusstsein und <poss_nom_w_pl_acc_w_pl> Zuverlässigkeit unterstützend zugute.;Good;no;978-3-448-10119-5
78;Dabei kamen <title_dat_acc> <name> ein gutes Qualitätsbewusstsein sowie <poss_nom_m_n_acc_n> ausgeprägtes Verantwortungsbewusstsein und <poss_nom_w_pl_acc_w_pl> Zuverlässigkeit unterstützend zugute.;Good;yes;978-3-448-10119-5
79;<pers_pron_nom> wurde von <poss_dat_pl_acc_m> Mitarbeitern und den externen BV-Entwicklern anerkannt und geschätzt, wobei <pers_pron_nom> entsprechend ihren Fähigkeiten einsetzte und mit ihnen gute Ergebnisse erzielte.;Good;no;978-3-448-10119-5
79;<title> <name> wurde von <poss_dat_pl_acc_m> Mitarbeitern und den externen BV-Entwicklern anerkannt und geschätzt, wobei <pers_pron_nom> entsprechend ihren Fähigkeiten einsetzte und mit ihnen gute Ergebnisse erzielte.;Good;yes;978-3-448-10119-5
80;<poss_nom_m_n_acc_n> Verhalten gegenüber Vorgesetzten, Kollegen und BV-Entwicklern war immer einwandfrei.;Good;no;978-3-448-10119-5
80;<title_dat_acc> <name_s> Verhalten gegenüber Vorgesetzten, Kollegen und BV-Entwicklern war immer einwandfrei.;Good;yes;978-3-448-10119-5
81;<pers_pron_nom> zeigte bei der Aufgabenerledigung stets außergewöhnlichen Einsatz und hervorragende Leistungen in quantitativer wie in qualitativer Hinsicht.;Very Good;no;978-3-448-10119-5
81;<title> <name> zeigte bei der Aufgabenerledigung stets außergewöhnlichen Einsatz und hervorragende Leistungen in quantitativer wie in qualitativer Hinsicht.;Very Good;yes;978-3-448-10119-5
82;<pers_pron_nom> bewies in allen <pers_pron_dat> übertragenen Aufgaben eine vorbildliche Arbeitshaltung und arbeitete auf Grund <poss_gen_m_n> sehr guten Fachwissens immer selbstständig und zielstrebig.;Very Good;no;978-3-448-10119-5
82;<title> <name> bewies in allen <pers_pron_dat> übertragenen Aufgaben eine vorbildliche Arbeitshaltung und arbeitete auf Grund <poss_gen_m_n> sehr guten Fachwissens immer selbstständig und zielstrebig.;Very Good;yes;978-3-448-10119-5
83;Die <pers_pron_dat> übertragenen Aufgaben führte <pers_pron_nom> auch durch <poss_nom_w_pl_acc_w_pl> Kreativität, Flexibilität und Organisationskompetenz rasch zum Erfolg.;Very Good;no;978-3-448-10119-5
83;Die <title_dat_acc> <name> übertragenen Aufgaben führte <pers_pron_nom> auch durch <poss_nom_w_pl_acc_w_pl> Kreativität, Flexibilität und Organisationskompetenz rasch zum Erfolg.;Very Good;yes;978-3-448-10119-5
84;<pers_pron_nom> ist <indef_art> <tireless> und außergewöhnlich <resilient_nom> <employee>, <def_art> allen neuen Vorhaben aufgeschlossen begegnete.;Very Good;no;978-3-448-10119-5
84;<title> <name> ist <indef_art> <tireless> und außergewöhnlich <resilient_nom> <employee>, <def_art> allen neuen Vorhaben aufgeschlossen begegnete.;Very Good;yes;978-3-448-10119-5
85;Anhaltenden Fleiß verband <pers_pron_nom> mit unverkennbarer Freude und Leidenschaft an <poss_gen_w_pl_dat_w> Tätigkeit.;Very Good;no;978-3-448-10119-5
85;Anhaltenden Fleiß verband <title> <name> mit unverkennbarer Freude und Leidenschaft an <poss_gen_w_pl_dat_w> Tätigkeit.;Very Good;yes;978-3-448-10119-5
86;<pers_pron_nom> handelte mit großem Weitblick und großer Übersicht stets pflichtbewusst und zuverlässig.;Very Good;no;978-3-448-10119-5
86;<title> <name> handelte mit großem Weitblick und großer Übersicht stets pflichtbewusst und zuverlässig.;Very Good;yes;978-3-448-10119-5
87;Als <project_leader> trug <pers_pron_nom> die Führungsverantwortung für bis zu 13 Mitarbeiter, die <pers_pron_nom> jederzeit zu hohen Leistungen motivieren konnte.;Good;no;978-3-448-10119-5
87;Als <project_leader> trug <title> <name> die Führungsverantwortung für bis zu 13 Mitarbeiter, die <pers_pron_nom> jederzeit zu hohen Leistungen motivieren konnte.;Good;yes;978-3-448-10119-5
88;Wir waren mit den Leistungen von <pers_pron_dat> stets außerordentlich zufrieden.;Very Good;no;978-3-448-10119-5
88;Wir waren mit den Leistungen von <title_dat_acc> <name> stets außerordentlich zufrieden.;Very Good;yes;978-3-448-10119-5
89;<pers_pron_nom> wurde von <poss_dat_pl_acc_m> beiden Mitarbeitern anerkannt und geschätzt, wobei <pers_pron_nom> entsprechend ihren Fähigkeiten einsetzte und mit ihnen gute Ergebnisse erzielte.;Good;no;978-3-448-10119-5
89;<title> <name> wurde von <poss_dat_pl_acc_m> beiden Mitarbeitern anerkannt und geschätzt, wobei <pers_pron_nom> entsprechend ihren Fähigkeiten einsetzte und mit ihnen gute Ergebnisse erzielte.;Good;yes;978-3-448-10119-5
90;<pers_pron_nom> war <indef_art> sehr <engaged>, stets <competent>, <reliable_nom> und <responsible_nom> <employee> unseres Hauses.;Good;no;978-3-448-10119-5
90;<title> <name> war <indef_art> sehr <engaged>, stets <competent>, <reliable_nom> und <responsible_nom> <employee> unseres Hauses.;Good;yes;978-3-448-10119-5
91;Aufgrund <poss_gen_m_n> freundlichen Wesens und <poss_gen_w_pl_dat_w> offenen Art war <pers_pron_nom> <indef_art> stets <respected> und <popular> <contact> für unsere Kunden und Mitarbeiter.;Good;no;978-3-448-10119-5
91;Aufgrund <poss_gen_m_n> freundlichen Wesens und <poss_gen_w_pl_dat_w> offenen Art war <title> <name> <indef_art> stets <respected> und <popular> <contact> für unsere Kunden und Mitarbeiter.;Good;yes;978-3-448-10119-5
92;<pers_pron_nom> überzeugte uns auch durch <poss_nom_w_pl_acc_w_pl> hervorragende Organisations- und Planungskompetenz, die <pers_pron_nom> souverän in der Praxis umsetzte.;Very Good;no;978-3-448-10119-5
92;<title> <name> überzeugte uns auch durch <poss_nom_w_pl_acc_w_pl> hervorragende Organisations- und Planungskompetenz, die <pers_pron_nom> souverän in der Praxis umsetzte.;Very Good;yes;978-3-448-10119-5
93;<pers_pron_nom> verfügt über sehr gute rhetorische Fähigkeiten, die <pers_pron_nom> stets umsetzt.;Very Good;no;978-3-448-10119-5
93;<title> <name> verfügt über sehr gute rhetorische Fähigkeiten, die <pers_pron_nom> stets umsetzt.;Very Good;yes;978-3-448-10119-5
94;<pers_pron_nom> war stets über neueste Entwicklungen in <poss_dat_m_n> Wissensbereich auf dem Laufenden und informierte <poss_nom_w_pl_acc_w_pl> Mitarbeiter immer umfassend.;Very Good;no;978-3-448-10119-5
94;<title> <name> war stets über neueste Entwicklungen in <poss_dat_m_n> Wissensbereich auf dem Laufenden und informierte <poss_nom_w_pl_acc_w_pl> Mitarbeiter immer umfassend.;Very Good;yes;978-3-448-10119-5
95;Bei <poss_dat_pl_acc_m> strategischen Entscheidungen griff <pers_pron_nom> stets sicher auf <poss_nom_m_n_acc_n> hoch entwickeltes Analysevermögen sowie <poss_nom_w_pl_acc_w_pl> ausgeprägte Fähigkeit zum logischen und vernetzten Denken zurück.;Very Good;no;978-3-448-10119-5
95;Bei <poss_dat_pl_acc_m> strategischen Entscheidungen griff <title> <name> stets sicher auf <poss_nom_m_n_acc_n> hoch entwickeltes Analysevermögen sowie <poss_nom_w_pl_acc_w_pl> ausgeprägte Fähigkeit zum logischen und vernetzten Denken zurück.;Very Good;yes;978-3-448-10119-5
96;<pers_pron_nom> ist <indef_art> ebenso <consistent> wie <systematic> <problemsolver>, <def_art> durch Kreativität und Innovationsorientierung überzeugt.;Very Good;no;978-3-448-10119-5
96;<title> <name> ist <indef_art> ebenso <consistent> wie <systematic> <problemsolver>, <def_art> durch Kreativität und Innovationsorientierung überzeugt.;Very Good;yes;978-3-448-10119-5
97;Auch in Stresssituationen oder unter hohem Termindruck behielt <pers_pron_nom> immer die Übersicht und einen kühlen Kopf.;Very Good;no;978-3-448-10119-5
97;Auch in Stresssituationen oder unter hohem Termindruck behielt <title> <name> immer die Übersicht und einen kühlen Kopf.;Very Good;yes;978-3-448-10119-5
98;Wir haben <pers_pron_acc> als hoch <motivated>, <mobile>, sehr <highperformance> und <resilient_acc> <employee> erlebt, <def_art> die Unternehmensziele auch bei Schwierigkeiten und Hindernissen konsequent verfolgte.;Very Good;no;978-3-448-10119-5
98;Wir haben <title_dat_acc> <name> als hoch <motivated>, <mobile>, sehr <highperformance> und <resilient_acc> <employee> erlebt, <def_art> die Unternehmensziele auch bei Schwierigkeiten und Hindernissen konsequent verfolgte.;Very Good;yes;978-3-448-10119-5
99;<pers_pron_nom> verfügt über ein hervorragendes und auch in Nebenbereichen sehr tiefgehendes Fachwissen, besonders in den Bereichen Video on Demand und E-Commerce.;Very Good;no;978-3-448-10119-5
99;<title> <name> verfügt über ein hervorragendes und auch in Nebenbereichen sehr tiefgehendes Fachwissen, besonders in den Bereichen Video on Demand und E-Commerce.;Very Good;yes;978-3-448-10119-5
100;Durch <poss_nom_w_pl_acc_w_pl> hervorragende Auffassungsgabe konnte <pers_pron_nom> sich sehr schnell in neue Aufgabengebiete und komplexe Programme einarbeiten, was gerade im sich rasant entwickelnden Softwarebereich einen wichtigen Erfolgsfaktor zum Wohle des Unternehmens darstellt.;Very Good;no;978-3-448-10119-5
100;Durch <title_dat_acc> <name_s> hervorragende Auffassungsgabe konnte <pers_pron_nom> sich sehr schnell in neue Aufgabengebiete und komplexe Programme einarbeiten, was gerade im sich rasant entwickelnden Softwarebereich einen wichtigen Erfolgsfaktor zum Wohle des Unternehmens darstellt.;Very Good;yes;978-3-448-10119-5
101;Auf Messen, Veranstaltungen und sonstigen Präsentationssituationen bewies <pers_pron_nom> eindrucksvoll, dass <pers_pron_nom> wichtige Präsentationstechniken, besonders im Multimedia-Bereich, sehr sicher beherrscht.;Very Good;no;978-3-448-10119-5
101;Auf Messen, Veranstaltungen und sonstigen Präsentationssituationen bewies <title> <name> eindrucksvoll, dass <pers_pron_nom> wichtige Präsentationstechniken, besonders im Multimedia-Bereich, sehr sicher beherrscht.;Very Good;yes;978-3-448-10119-5
102;<pers_pron_nom> hat unser Unternehmen jederzeit überzeugend, rhetorisch versiert und sehr kompetent repräsentiert.;Very Good;no;978-3-448-10119-5
102;<title> <name> hat unser Unternehmen jederzeit überzeugend, rhetorisch versiert und sehr kompetent repräsentiert.;Very Good;yes;978-3-448-10119-5
103;Dabei griff <pers_pron_nom> auch auf <poss_nom_w_pl_acc_w_pl> verhandlungssicheren Englischkenntnisse zurück.;Very Good;no;978-3-448-10119-5
103;Dabei griff <title> <name> auch auf <poss_nom_w_pl_acc_w_pl> verhandlungssicheren Englischkenntnisse zurück.;Very Good;yes;978-3-448-10119-5
104;Als <connoisseur> des Lebensmittelhandels hat <pers_pron_nom> unsere Marke national aufgebaut und wichtige Märkte erschlossen.;Good;no;978-3-448-10119-5
104;Als <connoisseur> des Lebensmittelhandels hat <title> <name> unsere Marke national aufgebaut und wichtige Märkte erschlossen.;Good;yes;978-3-448-10119-5
105;Dabei griff <pers_pron_nom> jederzeit sicher auf <poss_nom_w_pl_acc_w_pl> guten allgemeinen Managementqualifikationen und <poss_nom_m_n_acc_n> untrügliches Gespür für effektive Marketingmaßnahmen zurück.;Good;no;978-3-448-10119-5
105;Dabei griff <title> <name> jederzeit sicher auf <poss_nom_w_pl_acc_w_pl> guten allgemeinen Managementqualifikationen und <poss_nom_m_n_acc_n> untrügliches Gespür für effektive Marketingmaßnahmen zurück.;Good;yes;978-3-448-10119-5
106;<pers_pron_nom> verfügt über eine sehr schnelle Auffassungsgabe, beobachtete das Marktgeschehen kontinuierlich und legte umgehend die richtigen Handlungsstrategien fest.;Good;no;978-3-448-10119-5
106;<title> <name> verfügt über eine sehr schnelle Auffassungsgabe, beobachtete das Marktgeschehen kontinuierlich und legte umgehend die richtigen Handlungsstrategien fest.;Good;yes;978-3-448-10119-5
107;<pers_pron_nom> besitzt neben <poss_gen_w_pl_dat_w> natürlichen Autorität die Fähigkeit, <poss_nom_w_pl_acc_w_pl> Mitarbeiter richtig einzuschätzen und durch eine fach- und personenbezogene Führung zu sehr guten Leistungen zu führen.;Very Good;no;978-3-448-10119-5
107;<title> <name> besitzt neben <poss_gen_w_pl_dat_w> natürlichen Autorität die Fähigkeit, <poss_nom_w_pl_acc_w_pl> Mitarbeiter richtig einzuschätzen und durch eine fach- und personenbezogene Führung zu sehr guten Leistungen zu führen.;Very Good;yes;978-3-448-10119-5
108;<pers_pron_nom> verstand es in <poss_dat_m_n> persönlichen Auftreten, Durchsetzungsvermögen mit dem richtigen Maß an Diplomatie zu verbinden.;Very Good;no;978-3-448-10119-5
108;<title> <name> verstand es in <poss_dat_m_n> persönlichen Auftreten, Durchsetzungsvermögen mit dem richtigen Maß an Diplomatie zu verbinden.;Very Good;yes;978-3-448-10119-5
109;<pers_pron_nom> förderte jederzeit aktiv die Zusammenarbeit.;Very Good;no;978-3-448-10119-5
109;<title> <name> förderte jederzeit aktiv die Zusammenarbeit.;Very Good;yes;978-3-448-10119-5
110;In Präsentationen überzeugte <pers_pron_nom> durch eine klare Strukturierung und versierte Rhetorik Kunden und Investoren nachhaltig.;Very Good;no;978-3-448-10119-5
110;In Präsentationen überzeugte <title> <name> durch eine klare Strukturierung und versierte Rhetorik Kunden und Investoren nachhaltig.;Very Good;yes;978-3-448-10119-5
111;<pers_pron_nom> war darauf bedacht, <poss_nom_w_pl_acc_w_pl> Aufgaben mit großem Engagement durchzuführen.;Insufficient;no;978-3-648-02472-0
111;<title> <name> war darauf bedacht, <poss_nom_w_pl_acc_w_pl> Aufgaben mit großem Engagement durchzuführen.;Insufficient;yes;978-3-648-02472-0
112;<pers_pron_nom> hat häufig <poss_dat_pl_acc_m> Willen gezeigt, Beiträge zum Erfolg unserer Produkte zu erbringen.;Insufficient;no;978-3-648-02472-0
112;<title> <name> hat häufig <poss_dat_pl_acc_m> Willen gezeigt, Beiträge zum Erfolg unserer Produkte zu erbringen.;Insufficient;yes;978-3-648-02472-0
113;<pers_pron_nom> erledigte im Wesentlichen <poss_nom_w_pl_acc_w_pl> Aufgaben und zeigte dabei oft Engagement und persönlichen Einsatz.;Poor;no;978-3-648-02472-0
113;<title> <name> erledigte im Wesentlichen <poss_nom_w_pl_acc_w_pl> Aufgaben und zeigte dabei oft Engagement und persönlichen Einsatz.;Poor;yes;978-3-648-02472-0
114;<pers_pron_nom> hat häufig mit großem Einsatz Beiträge zum Erfolg unserer Produkte erbracht.;Poor;no;978-3-648-02472-0
114;<title> <name> hat häufig mit großem Einsatz Beiträge zum Erfolg unserer Produkte erbracht.;Poor;yes;978-3-648-02472-0
115;<pers_pron_nom> ergriff selbst die Initiative und zeigte Einsatzbereitschaft für unser Unternehmen und unsere Kunden.;Satisfactory;no;978-3-648-02472-0
115;<title> <name> ergriff selbst die Initiative und zeigte Einsatzbereitschaft für unser Unternehmen und unsere Kunden.;Satisfactory;yes;978-3-648-02472-0
116;<pers_pron_nom> ist eine grundsätzlich engagierte Führungskraft, die <poss_nom_w_pl_acc_w_pl> Aufgaben mit großer Leistungsbereitschaft durchführte.;Sufficient;no;978-3-648-02472-0
116;<title> <name> ist eine grundsätzlich engagierte Führungskraft, die <poss_nom_w_pl_acc_w_pl> Aufgaben mit großer Leistungsbereitschaft durchführte.;Sufficient;yes;978-3-648-02472-0
117;<pers_pron_nom> hat mit Einsatzwillen immer wieder Beiträge zum Erfolg unserer Produkte geleistet.;Sufficient;no;978-3-648-02472-0
117;<title> <name> hat mit Einsatzwillen immer wieder Beiträge zum Erfolg unserer Produkte geleistet.;Sufficient;yes;978-3-648-02472-0
118;<pers_pron_nom> passte sich neuen Arbeitssituationen an.;Sufficient;no;978-3-648-02472-0
118;<title> <name> passte sich neuen Arbeitssituationen an.;Sufficient;yes;978-3-648-02472-0
119;Dem üblichen Arbeitsanfall war <pers_pron_nom> gewachsen.;Sufficient;no;978-3-648-02472-0
119;Dem üblichen Arbeitsanfall war <title> <name> gewachsen.;Sufficient;yes;978-3-648-02472-0
120;Auch starkem Arbeitsanfall war <pers_pron_nom> gewachsen.;Satisfactory;no;978-3-648-02472-0
120;Auch starkem Arbeitsanfall war <title> <name> gewachsen.;Satisfactory;yes;978-3-648-02472-0
121;<pers_pron_nom> zeigte sich auch bei der Bewältigung neuer Aufgabenbereiche flexibel und aufgeschlossen.;Satisfactory;no;978-3-648-02472-0
121;<title> <name> zeigte sich auch bei der Bewältigung neuer Aufgabenbereiche flexibel und aufgeschlossen.;Satisfactory;yes;978-3-648-02472-0
122;<pers_pron_nom> war bestrebt, sich den Arbeitssituationen anzupassen.;Insufficient;no;978-3-648-02472-0
122;<title> <name> war bestrebt, sich den Arbeitssituationen anzupassen.;Insufficient;yes;978-3-648-02472-0
123;<pers_pron_nom> war bemüht, den üblichen Arbeitsanfall zu bewältigen.;Insufficient;no;978-3-648-02472-0
123;<title> <name> war bemüht, den üblichen Arbeitsanfall zu bewältigen.;Insufficient;yes;978-3-648-02472-0
124;Immer arbeitete <pers_pron_nom> äußerst zügig, ergebnisorientiert und präzise.;Very Good;no;978-3-648-02472-0
